Label,Accession,Title,Sample_title,Sample_geo_accession,Sample_source_name_ch1,Sample_characteristics_ch1,Sample_characteristics_ch1.1,Sample_characteristics_ch1.2,Sample_description,ID_REF
4,GSM1881916,"H1N1 DEE3 Subject 9, Hour 84",H1N1.DEE3.Subject.9..Hour.84,GSM1881916,"peripheral blood of H1N1 DEE3 subject 9, hour 84",virus: H1N1,time point: hour 84,subject: H1N1 DEE3 subject 9,H1N1_DEE3_SAMPLE_173,GSM1881916
4,GSM1881917,"H1N1 DEE3 Subject 9, Hour 93",H1N1.DEE3.Subject.9..Hour.93,GSM1881917,"peripheral blood of H1N1 DEE3 subject 9, hour 93",virus: H1N1,time point: hour 93,subject: H1N1 DEE3 subject 9,H1N1_DEE3_SAMPLE_174,GSM1881917
4,GSM1881918,"H1N1 DEE3 Subject 9, Hour 101",H1N1.DEE3.Subject.9..Hour.101,GSM1881918,"peripheral blood of H1N1 DEE3 subject 9, hour 101",virus: H1N1,time point: hour 101,subject: H1N1 DEE3 subject 9,H1N1_DEE3_SAMPLE_175,GSM1881918
4,GSM1881919,"H1N1 DEE3 Subject 9, Hour 108",H1N1.DEE3.Subject.9..Hour.108,GSM1881919,"peripheral blood of H1N1 DEE3 subject 9, hour 108",virus: H1N1,time point: hour 108,subject: H1N1 DEE3 subject 9,H1N1_DEE3_SAMPLE_176,GSM1881919
4,GSM1881920,"H1N1 DEE3 Subject 9, Hour 118",H1N1.DEE3.Subject.9..Hour.118,GSM1881920,"peripheral blood of H1N1 DEE3 subject 9, hour 118",virus: H1N1,time point: hour 118,subject: H1N1 DEE3 subject 9,H1N1_DEE3_SAMPLE_177,GSM1881920
4,GSM1881921,"H1N1 DEE3 Subject 9, Hour 125",H1N1.DEE3.Subject.9..Hour.125,GSM1881921,"peripheral blood of H1N1 DEE3 subject 9, hour 125",virus: H1N1,time point: hour 125,subject: H1N1 DEE3 subject 9,H1N1_DEE3_SAMPLE_178,GSM1881921
4,GSM1881922,"H1N1 DEE3 Subject 9, Hour 142",H1N1.DEE3.Subject.9..Hour.142,GSM1881922,"peripheral blood of H1N1 DEE3 subject 9, hour 142",virus: H1N1,time point: hour 142,subject: H1N1 DEE3 subject 9,H1N1_DEE3_SAMPLE_179,GSM1881922
5,GSM1881923,"H1N1 DEE3 Subject 9, Hour 166",H1N1.DEE3.Subject.9..Hour.166,GSM1881923,"peripheral blood of H1N1 DEE3 subject 9, hour 166",virus: H1N1,time point: hour 166,subject: H1N1 DEE3 subject 9,H1N1_DEE3_SAMPLE_180,GSM1881923
1,GSM1881924,"H1N1 DEE3 Subject 10, Hour -21",H1N1.DEE3.Subject.10..Hour..21,GSM1881924,"peripheral blood of H1N1 DEE3 subject 10, hour -21",virus: H1N1,time point: hour -21,subject: H1N1 DEE3 subject 10,H1N1_DEE3_SAMPLE_181,GSM1881924
1,GSM1881925,"H1N1 DEE3 Subject 10, Hour 0",H1N1.DEE3.Subject.10..Hour.0,GSM1881925,"peripheral blood of H1N1 DEE3 subject 10, hour 0",virus: H1N1,time point: hour 0,subject: H1N1 DEE3 subject 10,H1N1_DEE3_SAMPLE_182,GSM1881925
3,GSM1881926,"H1N1 DEE3 Subject 10, Hour 5",H1N1.DEE3.Subject.10..Hour.5,GSM1881926,"peripheral blood of H1N1 DEE3 subject 10, hour 5",virus: H1N1,time point: hour 5,subject: H1N1 DEE3 subject 10,H1N1_DEE3_SAMPLE_183,GSM1881926
3,GSM1881927,"H1N1 DEE3 Subject 10, Hour 12",H1N1.DEE3.Subject.10..Hour.12,GSM1881927,"peripheral blood of H1N1 DEE3 subject 10, hour 12",virus: H1N1,time point: hour 12,subject: H1N1 DEE3 subject 10,H1N1_DEE3_SAMPLE_184,GSM1881927
3,GSM1881928,"H1N1 DEE3 Subject 10, Hour 21",H1N1.DEE3.Subject.10..Hour.21,GSM1881928,"peripheral blood of H1N1 DEE3 subject 10, hour 21",virus: H1N1,time point: hour 21,subject: H1N1 DEE3 subject 10,H1N1_DEE3_SAMPLE_185,GSM1881928
3,GSM1881929,"H1N1 DEE3 Subject 10, Hour 29",H1N1.DEE3.Subject.10..Hour.29,GSM1881929,"peripheral blood of H1N1 DEE3 subject 10, hour 29",virus: H1N1,time point: hour 29,subject: H1N1 DEE3 subject 10,H1N1_DEE3_SAMPLE_186,GSM1881929
3,GSM1881930,"H1N1 DEE3 Subject 10, Hour 36",H1N1.DEE3.Subject.10..Hour.36,GSM1881930,"peripheral blood of H1N1 DEE3 subject 10, hour 36",virus: H1N1,time point: hour 36,subject: H1N1 DEE3 subject 10,H1N1_DEE3_SAMPLE_187,GSM1881930
3,GSM1881931,"H1N1 DEE3 Subject 10, Hour 45",H1N1.DEE3.Subject.10..Hour.45,GSM1881931,"peripheral blood of H1N1 DEE3 subject 10, hour 45",virus: H1N1,time point: hour 45,subject: H1N1 DEE3 subject 10,H1N1_DEE3_SAMPLE_188,GSM1881931
3,GSM1881932,"H1N1 DEE3 Subject 10, Hour 53",H1N1.DEE3.Subject.10..Hour.53,GSM1881932,"peripheral blood of H1N1 DEE3 subject 10, hour 53",virus: H1N1,time point: hour 53,subject: H1N1 DEE3 subject 10,H1N1_DEE3_SAMPLE_189,GSM1881932
3,GSM1881933,"H1N1 DEE3 Subject 10, Hour 60",H1N1.DEE3.Subject.10..Hour.60,GSM1881933,"peripheral blood of H1N1 DEE3 subject 10, hour 60",virus: H1N1,time point: hour 60,subject: H1N1 DEE3 subject 10,H1N1_DEE3_SAMPLE_190,GSM1881933
3,GSM1881934,"H1N1 DEE3 Subject 10, Hour 69",H1N1.DEE3.Subject.10..Hour.69,GSM1881934,"peripheral blood of H1N1 DEE3 subject 10, hour 69",virus: H1N1,time point: hour 69,subject: H1N1 DEE3 subject 10,H1N1_DEE3_SAMPLE_191,GSM1881934
4,GSM1881935,"H1N1 DEE3 Subject 10, Hour 77",H1N1.DEE3.Subject.10..Hour.77,GSM1881935,"peripheral blood of H1N1 DEE3 subject 10, hour 77",virus: H1N1,time point: hour 77,subject: H1N1 DEE3 subject 10,H1N1_DEE3_SAMPLE_192,GSM1881935
4,GSM1881936,"H1N1 DEE3 Subject 10, Hour 84",H1N1.DEE3.Subject.10..Hour.84,GSM1881936,"peripheral blood of H1N1 DEE3 subject 10, hour 84",virus: H1N1,time point: hour 84,subject: H1N1 DEE3 subject 10,H1N1_DEE3_SAMPLE_193,GSM1881936
4,GSM1881937,"H1N1 DEE3 Subject 10, Hour 93",H1N1.DEE3.Subject.10..Hour.93,GSM1881937,"peripheral blood of H1N1 DEE3 subject 10, hour 93",virus: H1N1,time point: hour 93,subject: H1N1 DEE3 subject 10,H1N1_DEE3_SAMPLE_194,GSM1881937
5,GSM1881938,"H1N1 DEE3 Subject 10, Hour 101",H1N1.DEE3.Subject.10..Hour.101,GSM1881938,"peripheral blood of H1N1 DEE3 subject 10, hour 101",virus: H1N1,time point: hour 101,subject: H1N1 DEE3 subject 10,H1N1_DEE3_SAMPLE_195,GSM1881938
5,GSM1881939,"H1N1 DEE3 Subject 10, Hour 108",H1N1.DEE3.Subject.10..Hour.108,GSM1881939,"peripheral blood of H1N1 DEE3 subject 10, hour 108",virus: H1N1,time point: hour 108,subject: H1N1 DEE3 subject 10,H1N1_DEE3_SAMPLE_196,GSM1881939
5,GSM1881940,"H1N1 DEE3 Subject 10, Hour 118",H1N1.DEE3.Subject.10..Hour.118,GSM1881940,"peripheral blood of H1N1 DEE3 subject 10, hour 118",virus: H1N1,time point: hour 118,subject: H1N1 DEE3 subject 10,H1N1_DEE3_SAMPLE_197,GSM1881940
5,GSM1881941,"H1N1 DEE3 Subject 10, Hour 125",H1N1.DEE3.Subject.10..Hour.125,GSM1881941,"peripheral blood of H1N1 DEE3 subject 10, hour 125",virus: H1N1,time point: hour 125,subject: H1N1 DEE3 subject 10,H1N1_DEE3_SAMPLE_198,GSM1881941
5,GSM1881942,"H1N1 DEE3 Subject 10, Hour 142",H1N1.DEE3.Subject.10..Hour.142,GSM1881942,"peripheral blood of H1N1 DEE3 subject 10, hour 142",virus: H1N1,time point: hour 142,subject: H1N1 DEE3 subject 10,H1N1_DEE3_SAMPLE_199,GSM1881942
5,GSM1881943,"H1N1 DEE3 Subject 10, Hour 166",H1N1.DEE3.Subject.10..Hour.166,GSM1881943,"peripheral blood of H1N1 DEE3 subject 10, hour 166",virus: H1N1,time point: hour 166,subject: H1N1 DEE3 subject 10,H1N1_DEE3_SAMPLE_200,GSM1881943
1,GSM1881964,"H1N1 DEE3 Subject 12, Hour -21",H1N1.DEE3.Subject.12..Hour..21,GSM1881964,"peripheral blood of H1N1 DEE3 subject 12, hour -21",virus: H1N1,time point: hour -21,subject: H1N1 DEE3 subject 12,H1N1_DEE3_SAMPLE_221,GSM1881964
1,GSM1881965,"H1N1 DEE3 Subject 12, Hour 0",H1N1.DEE3.Subject.12..Hour.0,GSM1881965,"peripheral blood of H1N1 DEE3 subject 12, hour 0",virus: H1N1,time point: hour 0,subject: H1N1 DEE3 subject 12,H1N1_DEE3_SAMPLE_222,GSM1881965
3,GSM1881966,"H1N1 DEE3 Subject 12, Hour 5",H1N1.DEE3.Subject.12..Hour.5,GSM1881966,"peripheral blood of H1N1 DEE3 subject 12, hour 5",virus: H1N1,time point: hour 5,subject: H1N1 DEE3 subject 12,H1N1_DEE3_SAMPLE_223,GSM1881966
3,GSM1881967,"H1N1 DEE3 Subject 12, Hour 12",H1N1.DEE3.Subject.12..Hour.12,GSM1881967,"peripheral blood of H1N1 DEE3 subject 12, hour 12",virus: H1N1,time point: hour 12,subject: H1N1 DEE3 subject 12,H1N1_DEE3_SAMPLE_224,GSM1881967
3,GSM1881968,"H1N1 DEE3 Subject 12, Hour 21",H1N1.DEE3.Subject.12..Hour.21,GSM1881968,"peripheral blood of H1N1 DEE3 subject 12, hour 21",virus: H1N1,time point: hour 21,subject: H1N1 DEE3 subject 12,H1N1_DEE3_SAMPLE_225,GSM1881968
4,GSM1881969,"H1N1 DEE3 Subject 12, Hour 29",H1N1.DEE3.Subject.12..Hour.29,GSM1881969,"peripheral blood of H1N1 DEE3 subject 12, hour 29",virus: H1N1,time point: hour 29,subject: H1N1 DEE3 subject 12,H1N1_DEE3_SAMPLE_226,GSM1881969
4,GSM1881970,"H1N1 DEE3 Subject 12, Hour 36",H1N1.DEE3.Subject.12..Hour.36,GSM1881970,"peripheral blood of H1N1 DEE3 subject 12, hour 36",virus: H1N1,time point: hour 36,subject: H1N1 DEE3 subject 12,H1N1_DEE3_SAMPLE_227,GSM1881970
4,GSM1881971,"H1N1 DEE3 Subject 12, Hour 45",H1N1.DEE3.Subject.12..Hour.45,GSM1881971,"peripheral blood of H1N1 DEE3 subject 12, hour 45",virus: H1N1,time point: hour 45,subject: H1N1 DEE3 subject 12,H1N1_DEE3_SAMPLE_228,GSM1881971
4,GSM1881972,"H1N1 DEE3 Subject 12, Hour 53",H1N1.DEE3.Subject.12..Hour.53,GSM1881972,"peripheral blood of H1N1 DEE3 subject 12, hour 53",virus: H1N1,time point: hour 53,subject: H1N1 DEE3 subject 12,H1N1_DEE3_SAMPLE_229,GSM1881972
4,GSM1881973,"H1N1 DEE3 Subject 12, Hour 60",H1N1.DEE3.Subject.12..Hour.60,GSM1881973,"peripheral blood of H1N1 DEE3 subject 12, hour 60",virus: H1N1,time point: hour 60,subject: H1N1 DEE3 subject 12,H1N1_DEE3_SAMPLE_230,GSM1881973
4,GSM1881974,"H1N1 DEE3 Subject 12, Hour 69",H1N1.DEE3.Subject.12..Hour.69,GSM1881974,"peripheral blood of H1N1 DEE3 subject 12, hour 69",virus: H1N1,time point: hour 69,subject: H1N1 DEE3 subject 12,H1N1_DEE3_SAMPLE_231,GSM1881974
4,GSM1881975,"H1N1 DEE3 Subject 12, Hour 77",H1N1.DEE3.Subject.12..Hour.77,GSM1881975,"peripheral blood of H1N1 DEE3 subject 12, hour 77",virus: H1N1,time point: hour 77,subject: H1N1 DEE3 subject 12,H1N1_DEE3_SAMPLE_232,GSM1881975
4,GSM1881976,"H1N1 DEE3 Subject 12, Hour 84",H1N1.DEE3.Subject.12..Hour.84,GSM1881976,"peripheral blood of H1N1 DEE3 subject 12, hour 84",virus: H1N1,time point: hour 84,subject: H1N1 DEE3 subject 12,H1N1_DEE3_SAMPLE_233,GSM1881976
4,GSM1881977,"H1N1 DEE3 Subject 12, Hour 93",H1N1.DEE3.Subject.12..Hour.93,GSM1881977,"peripheral blood of H1N1 DEE3 subject 12, hour 93",virus: H1N1,time point: hour 93,subject: H1N1 DEE3 subject 12,H1N1_DEE3_SAMPLE_234,GSM1881977
4,GSM1881978,"H1N1 DEE3 Subject 12, Hour 101",H1N1.DEE3.Subject.12..Hour.101,GSM1881978,"peripheral blood of H1N1 DEE3 subject 12, hour 101",virus: H1N1,time point: hour 101,subject: H1N1 DEE3 subject 12,H1N1_DEE3_SAMPLE_235,GSM1881978
4,GSM1881979,"H1N1 DEE3 Subject 12, Hour 108",H1N1.DEE3.Subject.12..Hour.108,GSM1881979,"peripheral blood of H1N1 DEE3 subject 12, hour 108",virus: H1N1,time point: hour 108,subject: H1N1 DEE3 subject 12,H1N1_DEE3_SAMPLE_236,GSM1881979
4,GSM1881980,"H1N1 DEE3 Subject 12, Hour 118",H1N1.DEE3.Subject.12..Hour.118,GSM1881980,"peripheral blood of H1N1 DEE3 subject 12, hour 118",virus: H1N1,time point: hour 118,subject: H1N1 DEE3 subject 12,H1N1_DEE3_SAMPLE_237,GSM1881980
5,GSM1881981,"H1N1 DEE3 Subject 12, Hour 125",H1N1.DEE3.Subject.12..Hour.125,GSM1881981,"peripheral blood of H1N1 DEE3 subject 12, hour 125",virus: H1N1,time point: hour 125,subject: H1N1 DEE3 subject 12,H1N1_DEE3_SAMPLE_238,GSM1881981
5,GSM1881982,"H1N1 DEE3 Subject 12, Hour 142",H1N1.DEE3.Subject.12..Hour.142,GSM1881982,"peripheral blood of H1N1 DEE3 subject 12, hour 142",virus: H1N1,time point: hour 142,subject: H1N1 DEE3 subject 12,H1N1_DEE3_SAMPLE_239,GSM1881982
5,GSM1881983,"H1N1 DEE3 Subject 12, Hour 166",H1N1.DEE3.Subject.12..Hour.166,GSM1881983,"peripheral blood of H1N1 DEE3 subject 12, hour 166",virus: H1N1,time point: hour 166,subject: H1N1 DEE3 subject 12,H1N1_DEE3_SAMPLE_240,GSM1881983
1,GSM1881984,"H1N1 DEE3 Subject 13, Hour 0",H1N1.DEE3.Subject.13..Hour.0,GSM1881984,"peripheral blood of H1N1 DEE3 subject 13, hour 0",virus: H1N1,time point: hour 0,subject: H1N1 DEE3 subject 13,H1N1_DEE3_SAMPLE_241,GSM1881984
3,GSM1881985,"H1N1 DEE3 Subject 13, Hour 5",H1N1.DEE3.Subject.13..Hour.5,GSM1881985,"peripheral blood of H1N1 DEE3 subject 13, hour 5",virus: H1N1,time point: hour 5,subject: H1N1 DEE3 subject 13,H1N1_DEE3_SAMPLE_242,GSM1881985
3,GSM1881986,"H1N1 DEE3 Subject 13, Hour 12",H1N1.DEE3.Subject.13..Hour.12,GSM1881986,"peripheral blood of H1N1 DEE3 subject 13, hour 12",virus: H1N1,time point: hour 12,subject: H1N1 DEE3 subject 13,H1N1_DEE3_SAMPLE_243,GSM1881986
3,GSM1881987,"H1N1 DEE3 Subject 13, Hour 21",H1N1.DEE3.Subject.13..Hour.21,GSM1881987,"peripheral blood of H1N1 DEE3 subject 13, hour 21",virus: H1N1,time point: hour 21,subject: H1N1 DEE3 subject 13,H1N1_DEE3_SAMPLE_244,GSM1881987
3,GSM1881988,"H1N1 DEE3 Subject 13, Hour 29",H1N1.DEE3.Subject.13..Hour.29,GSM1881988,"peripheral blood of H1N1 DEE3 subject 13, hour 29",virus: H1N1,time point: hour 29,subject: H1N1 DEE3 subject 13,H1N1_DEE3_SAMPLE_245,GSM1881988
3,GSM1881989,"H1N1 DEE3 Subject 13, Hour 36",H1N1.DEE3.Subject.13..Hour.36,GSM1881989,"peripheral blood of H1N1 DEE3 subject 13, hour 36",virus: H1N1,time point: hour 36,subject: H1N1 DEE3 subject 13,H1N1_DEE3_SAMPLE_246,GSM1881989
3,GSM1881990,"H1N1 DEE3 Subject 13, Hour 45",H1N1.DEE3.Subject.13..Hour.45,GSM1881990,"peripheral blood of H1N1 DEE3 subject 13, hour 45",virus: H1N1,time point: hour 45,subject: H1N1 DEE3 subject 13,H1N1_DEE3_SAMPLE_247,GSM1881990
3,GSM1881991,"H1N1 DEE3 Subject 13, Hour 53",H1N1.DEE3.Subject.13..Hour.53,GSM1881991,"peripheral blood of H1N1 DEE3 subject 13, hour 53",virus: H1N1,time point: hour 53,subject: H1N1 DEE3 subject 13,H1N1_DEE3_SAMPLE_248,GSM1881991
3,GSM1881992,"H1N1 DEE3 Subject 13, Hour 60",H1N1.DEE3.Subject.13..Hour.60,GSM1881992,"peripheral blood of H1N1 DEE3 subject 13, hour 60",virus: H1N1,time point: hour 60,subject: H1N1 DEE3 subject 13,H1N1_DEE3_SAMPLE_249,GSM1881992
3,GSM1881993,"H1N1 DEE3 Subject 13, Hour 69",H1N1.DEE3.Subject.13..Hour.69,GSM1881993,"peripheral blood of H1N1 DEE3 subject 13, hour 69",virus: H1N1,time point: hour 69,subject: H1N1 DEE3 subject 13,H1N1_DEE3_SAMPLE_250,GSM1881993
3,GSM1881994,"H1N1 DEE3 Subject 13, Hour 77",H1N1.DEE3.Subject.13..Hour.77,GSM1881994,"peripheral blood of H1N1 DEE3 subject 13, hour 77",virus: H1N1,time point: hour 77,subject: H1N1 DEE3 subject 13,H1N1_DEE3_SAMPLE_251,GSM1881994
3,GSM1881995,"H1N1 DEE3 Subject 13, Hour 84",H1N1.DEE3.Subject.13..Hour.84,GSM1881995,"peripheral blood of H1N1 DEE3 subject 13, hour 84",virus: H1N1,time point: hour 84,subject: H1N1 DEE3 subject 13,H1N1_DEE3_SAMPLE_252,GSM1881995
3,GSM1881996,"H1N1 DEE3 Subject 13, Hour 93",H1N1.DEE3.Subject.13..Hour.93,GSM1881996,"peripheral blood of H1N1 DEE3 subject 13, hour 93",virus: H1N1,time point: hour 93,subject: H1N1 DEE3 subject 13,H1N1_DEE3_SAMPLE_253,GSM1881996
4,GSM1881997,"H1N1 DEE3 Subject 13, Hour 101",H1N1.DEE3.Subject.13..Hour.101,GSM1881997,"peripheral blood of H1N1 DEE3 subject 13, hour 101",virus: H1N1,time point: hour 101,subject: H1N1 DEE3 subject 13,H1N1_DEE3_SAMPLE_254,GSM1881997
4,GSM1881998,"H1N1 DEE3 Subject 13, Hour 108",H1N1.DEE3.Subject.13..Hour.108,GSM1881998,"peripheral blood of H1N1 DEE3 subject 13, hour 108",virus: H1N1,time point: hour 108,subject: H1N1 DEE3 subject 13,H1N1_DEE3_SAMPLE_255,GSM1881998
4,GSM1881999,"H1N1 DEE3 Subject 13, Hour 118",H1N1.DEE3.Subject.13..Hour.118,GSM1881999,"peripheral blood of H1N1 DEE3 subject 13, hour 118",virus: H1N1,time point: hour 118,subject: H1N1 DEE3 subject 13,H1N1_DEE3_SAMPLE_256,GSM1881999
4,GSM1882000,"H1N1 DEE3 Subject 13, Hour 125",H1N1.DEE3.Subject.13..Hour.125,GSM1882000,"peripheral blood of H1N1 DEE3 subject 13, hour 125",virus: H1N1,time point: hour 125,subject: H1N1 DEE3 subject 13,H1N1_DEE3_SAMPLE_257,GSM1882000
4,GSM1882001,"H1N1 DEE3 Subject 13, Hour 142",H1N1.DEE3.Subject.13..Hour.142,GSM1882001,"peripheral blood of H1N1 DEE3 subject 13, hour 142",virus: H1N1,time point: hour 142,subject: H1N1 DEE3 subject 13,H1N1_DEE3_SAMPLE_258,GSM1882001
4,GSM1882002,"H1N1 DEE3 Subject 13, Hour 166",H1N1.DEE3.Subject.13..Hour.166,GSM1882002,"peripheral blood of H1N1 DEE3 subject 13, hour 166",virus: H1N1,time point: hour 166,subject: H1N1 DEE3 subject 13,H1N1_DEE3_SAMPLE_259,GSM1882002
1,GSM1882003,"H1N1 DEE3 Subject 14, Hour -21",H1N1.DEE3.Subject.14..Hour..21,GSM1882003,"peripheral blood of H1N1 DEE3 subject 14, hour -21",virus: H1N1,time point: hour -21,subject: H1N1 DEE3 subject 14,H1N1_DEE3_SAMPLE_260,GSM1882003
1,GSM1882004,"H1N1 DEE3 Subject 14, Hour 0",H1N1.DEE3.Subject.14..Hour.0,GSM1882004,"peripheral blood of H1N1 DEE3 subject 14, hour 0",virus: H1N1,time point: hour 0,subject: H1N1 DEE3 subject 14,H1N1_DEE3_SAMPLE_261,GSM1882004
2,GSM1882005,"H1N1 DEE3 Subject 14, Hour 5",H1N1.DEE3.Subject.14..Hour.5,GSM1882005,"peripheral blood of H1N1 DEE3 subject 14, hour 5",virus: H1N1,time point: hour 5,subject: H1N1 DEE3 subject 14,H1N1_DEE3_SAMPLE_262,GSM1882005
2,GSM1882006,"H1N1 DEE3 Subject 14, Hour 12",H1N1.DEE3.Subject.14..Hour.12,GSM1882006,"peripheral blood of H1N1 DEE3 subject 14, hour 12",virus: H1N1,time point: hour 12,subject: H1N1 DEE3 subject 14,H1N1_DEE3_SAMPLE_263,GSM1882006
2,GSM1882007,"H1N1 DEE3 Subject 14, Hour 21",H1N1.DEE3.Subject.14..Hour.21,GSM1882007,"peripheral blood of H1N1 DEE3 subject 14, hour 21",virus: H1N1,time point: hour 21,subject: H1N1 DEE3 subject 14,H1N1_DEE3_SAMPLE_264,GSM1882007
2,GSM1882008,"H1N1 DEE3 Subject 14, Hour 29",H1N1.DEE3.Subject.14..Hour.29,GSM1882008,"peripheral blood of H1N1 DEE3 subject 14, hour 29",virus: H1N1,time point: hour 29,subject: H1N1 DEE3 subject 14,H1N1_DEE3_SAMPLE_265,GSM1882008
2,GSM1882009,"H1N1 DEE3 Subject 14, Hour 36",H1N1.DEE3.Subject.14..Hour.36,GSM1882009,"peripheral blood of H1N1 DEE3 subject 14, hour 36",virus: H1N1,time point: hour 36,subject: H1N1 DEE3 subject 14,H1N1_DEE3_SAMPLE_266,GSM1882009
2,GSM1882010,"H1N1 DEE3 Subject 14, Hour 45",H1N1.DEE3.Subject.14..Hour.45,GSM1882010,"peripheral blood of H1N1 DEE3 subject 14, hour 45",virus: H1N1,time point: hour 45,subject: H1N1 DEE3 subject 14,H1N1_DEE3_SAMPLE_267,GSM1882010
2,GSM1882011,"H1N1 DEE3 Subject 14, Hour 53",H1N1.DEE3.Subject.14..Hour.53,GSM1882011,"peripheral blood of H1N1 DEE3 subject 14, hour 53",virus: H1N1,time point: hour 53,subject: H1N1 DEE3 subject 14,H1N1_DEE3_SAMPLE_268,GSM1882011
2,GSM1882012,"H1N1 DEE3 Subject 14, Hour 60",H1N1.DEE3.Subject.14..Hour.60,GSM1882012,"peripheral blood of H1N1 DEE3 subject 14, hour 60",virus: H1N1,time point: hour 60,subject: H1N1 DEE3 subject 14,H1N1_DEE3_SAMPLE_269,GSM1882012
2,GSM1882013,"H1N1 DEE3 Subject 14, Hour 69",H1N1.DEE3.Subject.14..Hour.69,GSM1882013,"peripheral blood of H1N1 DEE3 subject 14, hour 69",virus: H1N1,time point: hour 69,subject: H1N1 DEE3 subject 14,H1N1_DEE3_SAMPLE_270,GSM1882013
2,GSM1882014,"H1N1 DEE3 Subject 14, Hour 77",H1N1.DEE3.Subject.14..Hour.77,GSM1882014,"peripheral blood of H1N1 DEE3 subject 14, hour 77",virus: H1N1,time point: hour 77,subject: H1N1 DEE3 subject 14,H1N1_DEE3_SAMPLE_271,GSM1882014
2,GSM1882015,"H1N1 DEE3 Subject 14, Hour 84",H1N1.DEE3.Subject.14..Hour.84,GSM1882015,"peripheral blood of H1N1 DEE3 subject 14, hour 84",virus: H1N1,time point: hour 84,subject: H1N1 DEE3 subject 14,H1N1_DEE3_SAMPLE_272,GSM1882015
2,GSM1882016,"H1N1 DEE3 Subject 14, Hour 93",H1N1.DEE3.Subject.14..Hour.93,GSM1882016,"peripheral blood of H1N1 DEE3 subject 14, hour 93",virus: H1N1,time point: hour 93,subject: H1N1 DEE3 subject 14,H1N1_DEE3_SAMPLE_273,GSM1882016
2,GSM1882017,"H1N1 DEE3 Subject 14, Hour 101",H1N1.DEE3.Subject.14..Hour.101,GSM1882017,"peripheral blood of H1N1 DEE3 subject 14, hour 101",virus: H1N1,time point: hour 101,subject: H1N1 DEE3 subject 14,H1N1_DEE3_SAMPLE_274,GSM1882017
2,GSM1882018,"H1N1 DEE3 Subject 14, Hour 108",H1N1.DEE3.Subject.14..Hour.108,GSM1882018,"peripheral blood of H1N1 DEE3 subject 14, hour 108",virus: H1N1,time point: hour 108,subject: H1N1 DEE3 subject 14,H1N1_DEE3_SAMPLE_275,GSM1882018
2,GSM1882019,"H1N1 DEE3 Subject 14, Hour 118",H1N1.DEE3.Subject.14..Hour.118,GSM1882019,"peripheral blood of H1N1 DEE3 subject 14, hour 118",virus: H1N1,time point: hour 118,subject: H1N1 DEE3 subject 14,H1N1_DEE3_SAMPLE_276,GSM1882019
2,GSM1882020,"H1N1 DEE3 Subject 14, Hour 125",H1N1.DEE3.Subject.14..Hour.125,GSM1882020,"peripheral blood of H1N1 DEE3 subject 14, hour 125",virus: H1N1,time point: hour 125,subject: H1N1 DEE3 subject 14,H1N1_DEE3_SAMPLE_277,GSM1882020
2,GSM1882021,"H1N1 DEE3 Subject 14, Hour 142",H1N1.DEE3.Subject.14..Hour.142,GSM1882021,"peripheral blood of H1N1 DEE3 subject 14, hour 142",virus: H1N1,time point: hour 142,subject: H1N1 DEE3 subject 14,H1N1_DEE3_SAMPLE_278,GSM1882021
2,GSM1882022,"H1N1 DEE3 Subject 14, Hour 166",H1N1.DEE3.Subject.14..Hour.166,GSM1882022,"peripheral blood of H1N1 DEE3 subject 14, hour 166",virus: H1N1,time point: hour 166,subject: H1N1 DEE3 subject 14,H1N1_DEE3_SAMPLE_279,GSM1882022
1,GSM1882042,"H1N1 DEE3 Subject 16, Hour -21",H1N1.DEE3.Subject.16..Hour..21,GSM1882042,"peripheral blood of H1N1 DEE3 subject 16, hour -21",virus: H1N1,time point: hour -21,subject: H1N1 DEE3 subject 16,H1N1_DEE3_SAMPLE_299,GSM1882042
1,GSM1882043,"H1N1 DEE3 Subject 16, Hour 0",H1N1.DEE3.Subject.16..Hour.0,GSM1882043,"peripheral blood of H1N1 DEE3 subject 16, hour 0",virus: H1N1,time point: hour 0,subject: H1N1 DEE3 subject 16,H1N1_DEE3_SAMPLE_300,GSM1882043
2,GSM1882044,"H1N1 DEE3 Subject 16, Hour 5",H1N1.DEE3.Subject.16..Hour.5,GSM1882044,"peripheral blood of H1N1 DEE3 subject 16, hour 5",virus: H1N1,time point: hour 5,subject: H1N1 DEE3 subject 16,H1N1_DEE3_SAMPLE_301,GSM1882044
2,GSM1882045,"H1N1 DEE3 Subject 16, Hour 12",H1N1.DEE3.Subject.16..Hour.12,GSM1882045,"peripheral blood of H1N1 DEE3 subject 16, hour 12",virus: H1N1,time point: hour 12,subject: H1N1 DEE3 subject 16,H1N1_DEE3_SAMPLE_302,GSM1882045
2,GSM1882046,"H1N1 DEE3 Subject 16, Hour 21",H1N1.DEE3.Subject.16..Hour.21,GSM1882046,"peripheral blood of H1N1 DEE3 subject 16, hour 21",virus: H1N1,time point: hour 21,subject: H1N1 DEE3 subject 16,H1N1_DEE3_SAMPLE_303,GSM1882046
2,GSM1882047,"H1N1 DEE3 Subject 16, Hour 29",H1N1.DEE3.Subject.16..Hour.29,GSM1882047,"peripheral blood of H1N1 DEE3 subject 16, hour 29",virus: H1N1,time point: hour 29,subject: H1N1 DEE3 subject 16,H1N1_DEE3_SAMPLE_304,GSM1882047
